ID,NAME,PARENT_ID,LOGIN,Назначение,Форма собственности,Год постройки,Год реконструкции,Серия проекта,Количество этажей,Количество подъездов,Количество квартир,Общая площадь,Общая площадь жилых помещений,Общая площадь нежилых помещений,Строительный объем,Износ объекта (по БТИ),Класс энергоэффективности,Материал стен,Признак аварийности здания,Количество пассажирских лифтов,Количество грузопассажирских лифтов,Очередность уборки кровли,Материал кровли,UNOM,Вид социального объекта,Тип жилищного фонда,Статус МКД,Статус управления МКД,Количество грузовых лифтов,Причина Изменения Статуса МКД,Категория МКД
1510705,"Дом по адресу Красковская ул., д.129",,WS,,,1939,,2048798,1,2,1,46,46,0,,,,2048931,22728486,0,0,,22289204,49919,,22741963,58761330,,0,,
1510707,"Дом по адресу Уссурийская ул., д.14",,operator2,,,1979,,2048755,9,8,287,14373,14370,3,0,0,,2048929,22728486,8,0,,22289201,26902,,42875644,58761330,45063584,0,,
1510715,"Дом по адресу Рудневка ул., д.21",,404080001,,,2006,,2048744,22,3,252,15325,14636,689,,,,2048929,22728486,3,3,,22289201,240058,,42875644,58761330,45063584,0,,
1510720,"Дом по адресу Парковая 6-я ул., д.16А, к.2",,404070001,,,1959,,2048912,5,2,30,1648,1611,37,,,,179625102,22728486,0,0,22289163,22289204,18646,,42875644,58761330,45063584,0,,
1510725,"Дом по адресу Чусовская ул., д.8",,WS,,,1968,,2048798,12,1,81,5190,3472,1718,,,,179625090,22728486,2,0,,22289214,31388,,42875644,58761330,45063584,0,,
1510736,"Дом по адресу Наримановская ул., д.8",,WS,,,2008,,2048798,23,2,293,24398,17204,7194,0,0,,179625111,22728486,4,4,,22289201,240183,,42875644,58761330,45063584,0,,
1510749,"Дом по адресу Шумкина ул., д.17/16",,WS,,,1977,,2048798,9,3,126,7464,6743,721,,,,179625102,22728486,6,0,,22289201,29840,,42875644,58761330,45063584,0,,
1510752,"Дом по адресу Акулово пос., д.43",,adm20180821,Нет техпаспорта МосгорБТИ,,1961,,2048912,2,1,8,284,284,0,,,,179625102,22728486,0,0,,22289205,322,,42875644,41321872,,0,,
1510753,"Дом по адресу Поселковая ул., д.14",,WS,,,1940,,2048798,1,2,1,49,49,0,,,,2048931,22728486,0,0,,22289204,49812,,22741963,58761330,,0,,
1510755,"Дом по адресу Соколиной Горы 8-я ул., д.6",,404150001,,,1958,,2048912,5,3,50,3904,3588,316,,,,179625102,22728486,0,0,22289163,22289204,24169,,42875644,58761330,45063584,0,,
1510765,"Дом по адресу Открытое шоссе, д.29, к.8",,WS,,,1964,,2048912,5,3,59,2456,2456,0,,,,179625102,22728486,0,0,22289162,22289201,18193,,42875644,58761330,45063584,0,,
1510781,"Дом по адресу Николая Химушина ул., д.3, к.3",,WS,,,1973,,2048781,9,4,143,7173,7166,7,,,,2048929,22728486,4,0,,22289201,27914,,30034032,58761330,,0,,
1510782,"Дом по адресу Бойцовая ул., д.6, к.6",,404010001,,,1960,,2048912,5,4,60,3015,2994,21,,,,2048929,22728486,0,0,22289163,22289201,2336,,42875644,58761330,45063584,0,,
1510783,"Дом по адресу Владимирская 3-я ул., д.3, к.3",,404120001,,,1958,,2048912,5,3,44,3912,3168,744,,,,179625102,22728486,0,0,22289162,22289204,4099,,42875644,58761330,45063584,0,,
1510790,"Дом по адресу Первомайская Верхн. ул., д.45А",,adm20180821,Нет техпаспорта МосгорБТИ,,1953,,2048912,5,2,63,3939,2728,1211,,,,179625102,22728488,0,0,,22289204,19245,,42875644,68481453,,0,,
1510819,"Дом по адресу Муромская ул., д.30",,WS,,,1936,,2048798,1,3,3,84,84,0,,,,2048931,22728486,0,0,,22289204,50421,,22741963,58761330,,0,,
1510826,"Дом по адресу Сокольнический Вал ул., д.6, к.1",,adm_2019_08_08,,,1962,,2048755,5,4,80,3616,3488,128,,,,179625090,22728486,0,0,22289162,22289201,24232,,42875644,58761330,45063584,0,,
1510834,"Дом по адресу Плеханова ул., д.29, к.2",,404120001,,,2004,,2048879,14,4,223,14126,13999,127,,,,2048929,22728486,4,4,,22289201,250002,,42875644,58761330,45063584,0,,
1510838,"Дом по адресу Прядильная 3-я ул., д.7",,404070001,,,1960,,2048912,5,4,60,3853,3225,628,,,,179625102,22728486,0,0,22289163,22289204,21160,,42875644,58761330,45063584,0,,
1510842,"Дом по адресу Щелковское шоссе, д.29",,WS,,,1980,,2048798,9,5,152,9214,7949,1265,,,,179625102,22728486,5,0,,22289201,29901,,42875644,58761330,45063585,0,,
1510844,"Дом по адресу Первомайская ул., д.42",,404070001,,,2011,,56183247,36,4,1131,176106,119638,56468,0,0,,179625111,22728486,12,4,,22289201,260070,,42875644,58761330,45063584,0,,
1510867,"Дом по адресу Новогиреевская ул., д.44/28",,WS,,,1974,,2048789,12,4,360,17149,17064,85,0,0,,179625090,22728486,4,4,,22289201,16493,,42875644,58761330,45063584,0,,
1510869,"Дом по адресу Косинская Б. ул., д.156",,WS,,,1930,,2048798,1,2,1,56,56,0,,,,2048931,22728486,0,0,,22289204,50213,,22741963,58761330,,0,,
1510875,"Дом по адресу Гастелло ул., д.39",,WS,,,1961,,2048798,8,6,165,13763,11988,1775,,,,179625102,22728486,6,0,22289162,22289204,5269,,42875644,58761330,45063584,0,,
1510881,"Дом по адресу Интернационала 3-го ул., д.28",,WS,,,1943,,2048798,2,3,2,250,250,0,,,,2048931,22728486,0,0,,22289204,49538,,22741963,58761330,,0,,
1510885,"Дом по адресу Кусковская ул., д.27, к.1",,WS,,,1966,,56183249,12,1,80,4557,3455,1102,,,,179625090,22728486,2,0,,22289201,12338,,42875644,58761330,45063584,0,,
1510886,"Дом по адресу Плющева ул., д.14",,404120001,,,1972,,2048851,12,1,81,4613,3470,1143,,,,179625090,22728486,2,0,,22289201,20061,,42875644,58761330,45063584,0,,
1510887,"Дом по адресу Матросская Тишина ул., д.19, к.2",,WS,,,1927,,2048798,6,6,90,4618,3881,737,,,,179625102,22728486,5,0,22289163,22289204,14027,,42875644,58761330,45063584,0,,
1510899,"Дом по адресу Ивантеевская ул., д.2Б",,404010001,,,1960,,2048912,5,3,45,2583,2478,105,0,0,,179625102,22728486,0,0,22289163,22289205,20157,,42875644,58761330,45063584,0,,
1510904,"Дом по адресу Черкизовская М. ул., д.7",,WS,,,1976,,2048798,9,1,138,3825,2991,834,,,,179625102,22728486,2,0,,22289201,28153,,22741962,58761330,,0,,
1510921,"Дом по адресу Суздальская ул., д.18, к.7",,WS,,,1997,,2048777,14,2,112,6180,6161,19,,,,2048929,22728486,2,2,,22289201,82038,,42875644,58761330,45063584,0,,
1510926,"Дом по адресу Хромова ул., д.38",,404130001,,,2000,,2048798,17,3,103,12889,10925,1964,,,,179625111,22728486,3,2,,22289201,64084,,42875644,58761330,45063584,0,,
1510930,"Дом по адресу Напольный пр., д.1",,WS,,,1960,,2048912,4,3,48,2009,1969,40,,,,179625102,22728486,0,0,22289162,22289204,15712,,42875644,58761330,45063584,0,,
1510948,"Дом по адресу Парковая 3-я ул., д.36, к.2",,404070001,,,1960,,2048912,5,2,40,1653,1590,63,,,,179625102,22728486,0,0,22289163,22289205,18525,,42875644,58761330,45063584,0,,
1510959,"Дом по адресу Измайловский бульв., д.73",,404030001,,,1967,,2048758,12,1,84,3656,3656,0,,,,179625090,22728486,2,0,,22289201,8605,,42875644,58761330,45063584,0,,
1510960,"Дом по адресу Парковая 5-я ул., д.40, к.1",,404070001,,,1967,,2048758,12,1,84,3744,3660,84,,,,179625090,22728486,2,0,,22289201,18601,,42875644,58761330,45063584,0,,
1510968,"Дом по адресу Заозерная ул., д.10, с.Б",,WS,,,1995,,2048798,1,1,1,97,97,0,,,,2048931,22728486,0,0,,22289204,64072,,22741963,58761330,,0,,
1510999,"Дом по адресу Мартеновская ул., д.41",,WS,,,1981,,2048776,16,1,127,5835,5802,33,,,,2048929,22728486,1,1,,22289201,13859,,42875644,58761330,45063584,0,,
1511005,"Дом по адресу Перовская ул., д.58",,WS,,,1971,,2048763,9,5,160,8101,6884,1217,,,,179625102,22728486,5,0,,22289201,19494,,42875644,58761330,45063584,0,,
1511014,"Дом по адресу Красковская ул., д.61",,WS,,,1925,,2048798,1,3,3,152,152,0,,,,2048931,22728486,0,0,,22289205,50070,,22741963,58761330,,0,,
1511017,"Дом по адресу Ветлужская ул., д.21",,WS,,,1908,,2048798,1,3,3,123,123,0,,,,2048931,22728486,0,0,,22289205,50405,,22741963,58761330,,0,,
1511020,"Дом по адресу Зеленый просп., д.34",,WS,,,1961,,2048752,5,4,60,2970,2484,486,0,0,,179625102,22728486,0,0,22289163,22289201,8360,,42875644,58761330,45063584,0,,
1511021,"Дом по адресу Щелковское шоссе, д.18, к.1",,WS,,,2007,,2048798,19,2,157,10159,8884,1275,,,,2048929,22728486,2,2,,22289211,240107,,42875644,58761330,45063585,0,,
1511023,"Дом по адресу Соколиной Горы 3-я ул., д.1",,404150001,,,1998,,2048777,14,2,111,6101,6052,49,,,,2048929,22728486,2,2,,22289201,65033,,42875644,58761330,45063584,0,,
1511026,"Дом по адресу Маленковская ул., д.3",,adm_2019_08_08,,,1995,,2048798,10,3,69,11187,8863,2324,,,,179625111,22728486,3,3,,22289204,64043,,42875644,58761330,45063585,0,,
1511030,"Дом по адресу Первомайская ул., д.35/18",,404070001,,,1955,,2048912,5,3,48,4797,3260,1537,,,,179625102,22728486,0,0,22289162,22289204,19170,,42875644,58761330,45063584,0,,
1511033,"Дом по адресу Чусовская ул., д.4, к.2",,404050001,,,1966,,2048755,5,6,119,5142,5142,0,,,,2048929,22728486,0,0,22289163,22289201,29208,,42875644,58761330,45063584,0,,
1511037,"Дом по адресу Плеханова ул., д.21",,404120001,,,1965,,2048798,5,4,80,3566,3553,13,,,,2048929,22728486,0,0,22289163,22289201,19976,,42875644,58761330,45063584,0,,
1511039,"Дом по адресу Лениногорская ул., д.33",,WS,,,1917,,2048798,1,1,1,109,109,0,,,,2048931,22728486,0,0,,22289204,50307,,22741963,58761330,,0,,
1511045,"Дом по адресу Косинская Б. ул., д.132",,WS,,,1947,,2048798,1,3,2,134,134,0,,,,2048931,22728486,0,0,,22289204,50205,,22741963,58761330,,0,,
1511053,"Дом по адресу Камова ул., д.19",,WS,,,1940,,2048798,1,3,2,108,108,0,,,,2048931,22728486,0,0,,22289205,50342,,22741963,58761330,,0,,
1511058,"Дом по адресу Щелковское шоссе, д.92, к.2",,404140001,,,1967,,56183256,9,4,143,7131,7124,7,0,0,,2048929,22728486,4,0,,22289201,29976,,42875644,58761330,45063584,0,,
1511061,"Дом по адресу Ветлужская ул., д.7",,WS,,,1939,,2048798,1,2,1,158,158,0,,,,179625099,22728486,0,0,,22289205,50408,,22741963,58761330,,0,,
1511090,"Дом по адресу Саперный пр., д.10",,WS,,,1960,,2048912,5,3,45,2561,2450,111,,,,179625102,22728486,0,0,22289162,22289204,22700,,42875644,58761330,45063584,0,,
1511092,"Дом по адресу Свободный просп., д.11, к.4",,WS,,,1975,,73851630,12,2,214,8851,8837,14,,,,179625090,22728486,2,2,,22289201,22832,,42875644,58761330,45063584,0,,
1511095,"Дом по адресу Федеративный просп., д.22, к.3",,WS,,,1962,,2048912,5,3,60,2473,2473,0,,,,179625102,22728486,0,0,22289163,22289201,27091,,42875644,58761330,45063584,0,,
1511096,"Дом по адресу Первомайская Верхн. ул., д.59/35, к.2",,404070001,,,1965,,2048912,9,4,128,6420,5498,922,,,,179625102,22728486,4,0,,22289201,19251,,42875644,58761330,45063584,0,,
1511109,"Дом по адресу Первомайская Нижн. ул., д.66",,404030001,,,1952,,2048912,5,2,5,3375,2771,604,,,,179625102,22728486,0,0,,22289204,19291,,22741962,58761330,,0,,
1511118,"Дом по адресу Металлургов ул., д.33",,404120001,,,1960,,2048798,5,2,32,1586,1281,305,,,,179625102,22728486,0,0,22289162,22289205,16448,,42875644,58761330,45063584,0,,
1511141,"Дом по адресу Подбельского 5-й пр., д.4А, к.5",,404010001,,,1960,,2048912,5,3,50,3518,3490,28,0,0,,179625102,22728486,0,0,22289163,22289204,20214,,42875644,58761330,45063584,0,,
1511147,"Дом по адресу Новокосинская ул., д.15, к.2",,WS,,,1997,,2048757,17,2,128,8746,8299,447,,,,2048929,22728486,2,2,,22289201,82019,,42875644,58761330,45063584,0,,
1511166,"Дом по адресу Черкизовская Б. ул., д.24, к.4",,404130001,,,1981,,2048798,15,1,82,4828,4724,104,,,,179625102,22728486,1,1,,22289201,28598,,42875644,58761330,45063584,0,,
1511171,"Дом по адресу Поселковая ул., д.35А",,WS,,,1937,,2048798,1,4,2,76,76,0,,,,2048931,22728486,0,0,,22289205,49825,,22741963,58761330,,0,,
1511179,"Дом по адресу Владимирская 1-я ул., д.28",,404120001,,,1949,,2048798,3,2,12,894,769,125,,,,179625119,22728486,0,0,22289162,22289204,4013,,42875644,58761330,45063584,0,,
1511182,"Дом по адресу Открытое шоссе, д.17, к.1",,WS,,,1976,,2048789,16,1,105,5313,4989,324,,,,179625090,22728486,1,1,,22289201,18084,,42875644,58761330,45063584,0,,
1511187,"Дом по адресу Окружной пр., д.12",,404150001,,,1958,,2048912,5,3,47,4069,3110,959,,,,179625102,22728486,0,0,22289162,22289204,17373,,42875644,58761330,45063584,0,,
1511192,"Дом по адресу Новокосинская ул., д.11, к.1",,WS,,,1997,,2048777,14,5,268,15591,14896,695,,,,2048929,22728486,5,5,,22289201,82028,,42875644,58761330,45063584,0,,
1511215,"Дом по адресу Красковская ул., д.65",,WS,,,1907,,2048798,1,3,2,82,82,0,,,,2048931,22728486,0,0,,22289205,50074,,22741963,58761330,,0,,
1511216,"Дом по адресу Братская ул., д.19, к.1",,WS,,,1967,,2048781,9,6,211,10664,10457,207,,,,2048929,22728486,6,0,,22289201,2773,,42875644,58761330,45063584,0,,
1511219,"Дом по адресу Чебоксарская ул., д.20",,WS,,,1925,,2048798,1,4,3,110,110,0,,,,2048931,22728486,0,0,,22289204,50219,,22741963,58761330,,0,,
1511225,"Дом по адресу Амурская ул., д.46",,404050001,,,1967,,2048755,5,4,76,3502,3417,85,,,,2048929,22728486,0,0,22289163,22289201,552,,42875644,58761330,45063584,0,,
1511229,"Дом по адресу Энтузиастов шоссе, д.50Б",,404120001,,,1952,,2048798,2,1,3,1142,513,629,,,,179625102,22728486,0,0,,22289204,260056,,22741963,58761330,,0,,
1511234,"Дом по адресу Муромская ул., д.4, с.1",,WS,,,2004,,2048798,2,1,1,240,240,0,,,,179625102,22728486,0,0,,22289204,240083,,22741963,58761330,,0,,
1511248,"Дом по адресу Кусковская ул., д.19, к.2",,WS,,,1965,,2048755,5,5,100,4443,4423,20,,,,2048929,22728486,0,0,22289163,22289201,12327,,42875644,58761330,45063584,0,,
1511266,"Дом по адресу Хабаровская ул., д.20",,WS,,,1972,,2048755,9,4,144,7143,7143,0,,,,2048929,22728486,4,0,,22289201,28645,,42875644,58761330,45063584,0,,
1511277,"Дом по адресу Саянская ул., д.15, к.2",,WS,,,1975,,2048759,14,1,98,4254,4254,0,,,,179625090,22728486,2,0,,22289201,22775,,42875644,58761330,45063584,0,,
1511279,"Дом по адресу Камчатская ул., д.6, к.2",,WS,,,1972,,2048755,9,4,141,6135,6132,3,,,,2048929,22728486,4,0,,22289201,9180,,42875644,58761330,45063584,0,,
1511286,"Дом по адресу Сиреневый бульв., д.27, к.1",,404140001,,,1963,,2048912,9,1,72,2697,2551,146,,,,179625090,22728486,1,0,,22289201,23752,,42875644,58761330,45063584,0,,
1511293,"Дом по адресу Мартеновская ул., д.33",,WS,,,1981,,2048776,16,1,127,5872,5839,33,,,,2048929,22728486,1,1,,22289201,13856,,42875644,58761330,45063584,0,,
1511303,"Дом по адресу Сиреневый бульв., д.69, к.3",,404140001,,,1965,,2048751,5,4,80,3564,3564,0,,,,179625089,22728486,0,0,22289163,22289201,23807,,42875644,58761330,45063584,0,,
1511313,"Дом по адресу Вешняковская ул., д.6, к.5",,WS,,,1973,,2048755,9,12,430,21386,21386,0,,,,2048929,22728486,12,0,,22289201,3786,,42875644,58761330,45063584,0,,
1511318,"Дом по адресу Чусовская ул., д.4, к.3",,404050001,,,1930,,2048798,2,2,16,628,628,0,,,,179625102,22728486,0,0,22289163,22289205,8890,,42875644,58761330,45063584,0,,
1511322,"Дом по адресу Магнитогорская ул., д.3",,WS,,,1976,,2048912,12,4,191,8759,8743,16,0,0,,2048929,22728486,8,0,,22289201,13634,,42875644,58761330,45063584,0,,
1511327,"Дом по адресу Парковая 1-я ул., д.14",,404070001,,,1957,,2048912,5,3,29,3154,2497,657,,,,179625102,22728486,0,0,22289162,22289204,18496,,42875644,58761330,45063584,0,,
1511329,"Дом по адресу Владимирская 1-я ул., д.14",,404120001,,,1957,,2048912,5,3,56,5710,3823,1887,,,,179625102,22728486,0,0,22289162,22289204,3986,,42875644,58761330,45063584,0,,
1511359,"Дом по адресу Хабаровская ул., д.4",,operator2,,,1986,,2048756,17,8,534,34345,33694,651,0,0,,2048929,22728486,8,8,,22289201,28624,,42875644,58761330,45063584,0,,
1511365,"Дом по адресу Плеханова ул., д.32/7",,404120001,,,1989,,2048798,13,3,117,6408,6057,351,,,,179625102,22728486,3,3,,22289201,20008,,42875644,58761330,45063584,0,,
1511368,"Дом по адресу Парковая 16-я ул., д.43, к.2",,404140001,,,1966,,2048787,9,5,179,9262,9262,0,,,,2048929,22728486,5,0,,22289201,19011,,42875644,58761330,45063584,0,,
1511389,"Дом по адресу Соколиной Горы 9-я ул., д.1",,404150001,,,1964,,2048912,9,1,68,2932,2453,479,,,,179625090,22728486,1,0,,22289201,24183,,42875644,58761330,45063584,0,,
1511393,"Дом по адресу Парковая 11-я ул., д.36",,WS,,,1977,,2048798,13,2,254,13552,11182,2370,,,,2048929,22728486,4,0,,22289201,18799,,22741962,58761330,,0,,
1511394,"Дом по адресу Парковая 9-я ул., д.42",,404070001,,,1985,,2048764,14,2,110,6356,6318,38,,,,2048929,22728486,4,0,,22289201,18737,,42875644,58761330,45063584,0,,
